,c1.medium,c1.xlarge,c3.2xlarge,c3.4xlarge,c3.8xlarge,c3.large,c3.xlarge,c4.2xlarge,c4.4xlarge,c4.8xlarge,c4.large,c4.xlarge,c5.18xlarge,c5.2xlarge,c5.4xlarge,c5.9xlarge,c5.large,c5.xlarge,c5d.18xlarge,c5d.2xlarge,c5d.4xlarge,c5d.9xlarge,c5d.large,c5d.xlarge,d2.2xlarge,d2.4xlarge,d2.8xlarge,d2.xlarge,f1.16xlarge,f1.2xlarge,f1.4xlarge,g2.2xlarge,g2.8xlarge,g3.16xlarge,g3.4xlarge,g3.8xlarge,g3s.xlarge,h1.16xlarge,h1.2xlarge,h1.4xlarge,h1.8xlarge,i2.2xlarge,i2.4xlarge,i2.8xlarge,i2.xlarge,i3.16xlarge,i3.2xlarge,i3.4xlarge,i3.8xlarge,i3.large,i3.metal,i3.xlarge,m1.large,m1.medium,m1.small,m1.xlarge,m2.2xlarge,m2.4xlarge,m2.xlarge,m3.2xlarge,m3.large,m3.medium,m3.xlarge,m4.10xlarge,m4.16xlarge,m4.2xlarge,m4.4xlarge,m4.large,m4.xlarge,m5.12xlarge,m5.24xlarge,m5.2xlarge,m5.4xlarge,m5.large,m5.xlarge,m5a.12xlarge,m5a.24xlarge,m5a.2xlarge,m5a.4xlarge,m5a.large,m5a.xlarge,m5d.12xlarge,m5d.24xlarge,m5d.2xlarge,m5d.4xlarge,m5d.large,m5d.xlarge,p2.16xlarge,p2.8xlarge,p2.xlarge,p3.16xlarge,p3.2xlarge,p3.8xlarge,r3.2xlarge,r3.4xlarge,r3.8xlarge,r3.large,r3.xlarge,r4.16xlarge,r4.2xlarge,r4.4xlarge,r4.8xlarge,r4.large,r4.xlarge,r5.12xlarge,r5.24xlarge,r5.2xlarge,r5.4xlarge,r5.large,r5.xlarge,r5a.12xlarge,r5a.24xlarge,r5a.2xlarge,r5a.4xlarge,r5a.large,r5a.xlarge,r5d.12xlarge,r5d.24xlarge,r5d.2xlarge,r5d.4xlarge,r5d.large,r5d.xlarge,t1.micro,t2.2xlarge,t2.large,t2.medium,t2.micro,t2.small,t2.xlarge,t3.2xlarge,t3.large,t3.medium,t3.micro,t3.nano,t3.small,t3.xlarge,x1.16xlarge,x1.32xlarge,x1e.16xlarge,x1e.2xlarge,x1e.32xlarge,x1e.4xlarge,x1e.8xlarge,x1e.xlarge,z1d.12xlarge,z1d.2xlarge,z1d.3xlarge,z1d.6xlarge,z1d.large,z1d.xlarge
2018-11-09 08:32:59,0.0136,0.0736,0.1177,0.2365,0.4774,0.0294,0.0588,0.1234,0.276,0.5739,0.0308,0.0617,1.1659,0.1666,0.3208,0.5871,0.0339,0.0648,1.1659,0.139,0.3242,0.5999,0.0324,0.0674,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2375,0.8908,4.3591,0.3793,0.684,0.2346,1.32,0.1753,0.4699,0.9939,0.6255,1.023,2.046,0.2559,1.4976,0.2015,0.4444,1.0027,0.0468,1.4976,0.0974,0.0175,0.0087,0.0109,0.035,0.049,0.98,0.0245,0.1238,0.0313,0.0067,0.0619,0.6651,1.1699,0.1697,0.3273,0.0324,0.065,0.8162,1.6323,0.1579,0.3726,0.0358,0.0739,1.3152,1.6323,0.136,0.2721,0.034,0.068,0.8757,1.6676,0.1733,0.286,0.0363,0.0739,4.32,2.16,0.4093,7.3952,1.2206,3.672,0.1557,0.3636,0.6319,0.0323,0.0655,1.2223,0.1422,0.3251,0.6527,0.0339,0.069,0.855,1.7103,0.1443,0.2907,0.0358,0.0713,0.879,1.71,0.1425,0.3701,0.0356,0.0713,0.855,1.7185,0.1444,0.3252,0.0356,0.0759,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0129,0.0031,0.0016,0.0063,0.0501,2.0847,4.0014,13.344,0.5004,20.4072,1.0008,2.1458,0.2502,1.3392,0.2232,0.4755,0.747,0.0606,0.1195
2018-11-09 09:37:46,0.0138,0.1149,0.1175,0.2363,0.4817,0.0294,0.0588,0.1234,0.2891,0.5573,0.0308,0.0617,1.1659,0.13,0.3074,0.5973,0.0341,0.0713,1.1659,0.2201,0.3228,0.583,0.0324,0.0705,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2282,0.8367,1.368,0.3867,0.684,0.2667,1.32,0.165,0.33,0.66,0.6222,1.023,2.046,0.2559,1.4976,0.2189,0.4604,0.9039,0.0468,1.4976,0.1033,0.0175,0.0087,0.0113,0.035,0.049,0.098,0.0245,0.1238,0.0316,0.0067,0.0636,0.8274,1.1582,0.1502,0.359,0.0324,0.0653,0.8162,1.6323,0.1587,0.3398,0.0348,0.0839,1.3608,1.6323,0.136,0.2721,0.034,0.068,1.1032,1.6441,0.1693,0.3091,0.0349,0.0694,4.32,2.16,0.2788,7.4055,1.207,4.0528,0.1763,0.3329,0.6135,0.0323,0.0679,1.2152,0.1585,0.3588,0.5937,0.0339,0.0723,0.855,1.7103,0.1574,0.3378,0.0356,0.0767,1.7539,1.71,0.1425,0.3686,0.0356,0.0713,3.445,3.1401,0.1446,0.3222,0.0356,0.0739,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0261,0.0125,0.0031,0.0016,0.0063,0.0501,2.0852,4.0014,13.344,0.5004,21.202,1.0008,2.1458,0.2502,1.3392,0.2232,0.3348,0.7126,0.0584,0.1373
2018-11-09 10:42:37,0.0139,0.1072,0.1176,0.2368,0.4781,0.0294,0.0588,0.1507,0.3233,0.5733,0.0309,0.0617,1.1659,0.13,0.2687,0.5875,0.0326,0.0691,1.1659,0.1305,0.2591,0.583,0.0324,0.0682,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.2092,0.8091,4.56,0.3743,0.684,0.2691,1.9564,0.1743,0.33,0.66,0.6216,1.023,2.046,0.2559,4.992,0.1946,0.5643,0.9272,0.156,1.4976,0.0973,0.0175,0.0087,0.0117,0.035,0.49,0.098,0.0245,0.1239,0.0317,0.0067,0.0639,0.7448,1.0597,0.1497,0.3088,0.0398,0.0654,0.8162,1.6323,0.1849,0.3442,0.0345,0.0736,1.2796,1.6323,0.136,0.2721,0.034,0.068,0.8514,1.6617,0.154,0.3547,0.0344,0.084,14.4,7.2,0.2796,9.427,1.212,4.8821,0.1551,0.3135,0.6144,0.0323,0.0713,1.2171,0.1394,0.5936,1.1698,0.0339,0.0724,0.855,1.7103,0.1445,0.3703,0.0356,0.1218,1.7547,1.71,0.1425,0.3672,0.0356,0.0713,0.855,1.721,0.143,0.388,0.0356,0.0713,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0263,0.0125,0.0031,0.0016,0.0072,0.0501,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.195,0.2502,1.3392,0.2232,0.3348,0.711,0.0558,0.1398
2018-11-09 11:47:24,0.014,0.0738,0.1175,0.2366,0.4781,0.0294,0.0588,0.1509,0.2526,0.5582,0.031,0.0633,1.1659,0.1465,0.293,0.598,0.0345,0.0707,1.1659,0.1422,0.2591,0.5833,0.0324,0.0648,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2795,0.8981,1.368,0.3813,0.684,0.2345,1.8937,0.1749,0.378,0.987,0.5115,1.023,2.046,0.2559,1.5436,0.1947,0.4564,2.496,0.0468,1.5106,0.1064,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1366,0.0308,0.0067,0.0619,0.6654,1.0735,0.1557,0.2799,0.0324,0.0655,0.8252,1.6323,0.1725,0.3773,0.0343,0.0937,1.3178,1.6323,0.136,0.2721,0.034,0.068,0.8162,1.6323,0.2263,0.2855,0.0342,0.072,4.32,2.2309,0.2754,7.3523,1.2154,4.0615,0.1562,0.332,1.2002,0.0323,0.0654,1.3179,0.1663,0.3656,0.6468,0.0339,0.0688,0.855,1.7103,0.1477,0.4319,0.0356,0.0714,1.6409,1.71,0.1425,0.366,0.0356,0.0713,3.445,3.0525,0.1443,0.3234,0.0356,0.0787,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0264,0.0125,0.0031,0.0016,0.0063,0.0501,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.2366,0.2502,1.3392,0.2232,0.3348,0.7475,0.0618,0.1185
2018-11-09 12:52:12,0.014,0.1059,0.1175,0.2363,0.477,0.0294,0.0588,0.1311,0.2767,0.5947,0.0308,0.0621,1.166,0.1667,0.3234,0.5872,0.034,0.071,1.1659,0.1389,0.3219,0.583,0.0324,0.067,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2383,0.8385,4.56,0.3869,0.684,0.225,1.32,0.165,0.4698,0.66,0.5115,1.023,2.046,0.2559,1.6154,0.2201,0.4447,0.9052,0.0468,1.5603,0.0975,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.1368,0.0308,0.0067,0.0641,0.7464,1.0585,0.1702,0.3273,0.0324,0.0678,0.8253,1.6323,0.1637,0.3724,0.0348,0.0747,1.2749,1.6323,0.136,0.2661,0.034,0.068,0.8162,1.6323,0.1738,0.2763,0.034,0.0741,4.32,2.2272,0.2801,9.3018,1.2032,3.676,0.1556,0.3466,0.6249,0.0323,0.0678,1.2915,0.1452,0.2997,0.6778,0.0341,0.0725,0.8774,1.7103,0.1538,0.2902,0.0356,0.0843,0.9149,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.71,0.1444,0.3058,0.0356,0.0792,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.0007,4.0014,13.344,0.5004,21.9005,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7137,0.0642,0.1376
2018-11-09 15:28:41,0.0137,0.1192,0.1179,0.2367,0.4823,0.0294,0.0588,0.1507,0.2533,0.565,0.0308,0.0622,1.1664,0.1496,0.2917,0.583,0.0325,0.0714,1.1659,0.2189,0.2591,0.6017,0.0325,0.0648,0.4235,0.8617,1.656,0.207,13.2,0.495,0.99,0.2097,0.8131,1.368,0.379,0.684,0.2638,1.8037,0.165,0.388,0.66,0.5115,1.023,2.046,0.2559,1.613,0.2016,1.248,0.8849,0.0468,1.4976,0.0975,0.0175,0.0087,0.0044,0.035,0.0494,0.098,0.0245,0.1239,0.0314,0.0067,0.0619,0.8248,1.1726,0.1748,0.2896,0.0324,0.0648,0.825,1.6323,0.1583,0.3392,0.0342,0.0838,0.8162,1.6323,0.1346,0.2721,0.0337,0.068,0.8672,1.6323,0.1562,0.3097,0.035,0.0699,4.32,2.2249,0.27,24.48,1.2087,4.8489,0.1617,0.3617,0.6346,0.0323,0.0656,1.2123,0.1417,0.2913,0.5549,0.0339,0.0693,0.8807,1.7103,0.1565,0.367,0.0358,0.0769,1.6935,1.71,0.1425,0.285,0.0356,0.0713,0.855,6.89,0.1428,0.3383,0.0356,0.0764,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0266,0.013,0.0031,0.0016,0.0072,0.0501,2.0861,7.9518,13.344,0.5004,22.6747,1.0008,2.0016,0.2502,1.3392,0.2232,0.4926,0.7453,0.0615,0.1447
2018-11-09 16:33:28,0.0137,0.074,0.118,0.2361,0.4785,0.0294,0.0588,0.1512,0.2702,0.556,0.0308,0.0634,1.1659,0.1301,0.3089,0.5876,0.0341,0.071,1.1659,0.13,0.2591,0.5841,0.0324,0.0683,0.4279,0.8602,1.656,0.207,13.2,0.495,0.99,0.2285,0.9015,4.56,0.374,0.684,0.259,1.7808,0.1722,0.4702,0.66,0.5115,1.023,2.046,0.2559,1.6115,0.2188,0.5066,0.9255,0.0468,4.992,0.1065,0.0175,0.0087,0.0118,0.035,0.0497,0.098,0.0245,0.1239,0.0317,0.0067,0.0618,0.6657,1.0606,0.156,0.2805,0.0324,0.0648,0.8251,1.6323,0.1858,0.3467,0.0358,0.0934,1.2446,1.6141,0.136,0.2587,0.0334,0.068,1.0977,1.6461,0.1548,0.2721,0.0364,0.0836,4.32,2.2214,0.2833,7.344,0.9214,4.0797,0.1552,0.3125,0.6249,0.0323,0.0716,1.2882,0.1664,0.3231,0.5963,0.0339,0.0727,0.883,1.7103,0.1534,0.3401,0.0356,0.0844,0.945,1.71,0.1425,0.285,0.0356,0.0713,3.445,6.89,0.1442,0.3218,0.0356,0.0788,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0252,0.0128,0.0031,0.0016,0.0073,0.0501,2.0007,7.7596,13.344,0.5004,23.4242,1.0008,2.2855,0.2502,1.3392,0.2232,0.5131,0.7127,0.0608,0.1388
2018-11-10 09:21:16,0.014,0.1087,0.1175,0.2367,0.4783,0.0294,0.0588,0.1313,0.3216,0.5731,0.0308,0.0617,1.1659,0.1467,0.2698,0.5983,0.0324,0.0693,1.1659,0.142,0.3219,0.5833,0.0324,0.0666,0.4293,0.8588,1.656,0.207,13.2,0.495,3.3,0.2812,0.8404,1.368,0.3833,0.684,0.2343,1.32,0.165,0.3934,0.66,0.6191,1.023,2.046,0.2559,1.4976,0.1951,0.4611,0.8831,0.0468,1.4976,0.1051,0.0175,0.0087,0.0122,0.035,0.049,0.098,0.0245,0.1377,0.0314,0.0067,0.0643,0.7472,1.1586,0.1505,0.325,0.0324,0.065,0.8162,1.6323,0.159,0.2721,0.0348,0.0836,1.2777,1.5966,0.136,0.2721,0.0336,0.0679,0.8418,1.6532,0.2264,0.2843,0.034,0.0716,14.4,2.2178,0.2758,7.3645,1.1993,3.7726,0.1762,0.3312,1.2002,0.0323,0.072,1.3242,0.1584,0.3573,0.6805,0.0342,0.0694,0.885,1.7103,0.1446,0.4324,0.0356,0.1228,1.5879,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.7204,0.1441,0.3382,0.0356,0.0796,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0127,0.0031,0.0016,0.0063,0.0501,2.091,7.5131,13.344,0.5004,24.3339,1.0008,2.3149,0.2502,1.3392,0.2232,0.527,0.713,0.0585,0.1543
2018-11-10 17:33:44,0.0138,0.1037,0.1179,0.2364,0.4769,0.0294,0.0588,0.1516,0.2776,0.5592,0.0308,0.0617,1.1659,0.1301,0.2937,0.5987,0.0342,0.0709,1.1659,0.1376,0.3217,0.6028,0.0324,0.0706,0.4327,0.8496,1.656,0.207,13.2,0.495,0.99,0.2279,0.8159,4.56,0.3783,0.684,0.2621,1.32,0.1692,0.4698,0.987,0.6203,1.023,2.046,0.2559,1.4976,0.1946,0.5665,0.9943,0.156,1.4976,0.1034,0.0175,0.0087,0.0125,0.035,0.049,0.98,0.0245,0.124,0.0308,0.0067,0.062,0.6477,1.0616,0.1499,0.3091,0.0398,0.0654,0.8162,1.6323,0.1639,0.378,0.0345,0.074,1.2326,1.6323,0.133,0.2721,0.0328,0.0664,0.8655,1.6665,0.1677,0.3551,0.034,0.0742,4.32,7.2,0.2787,9.2573,1.2044,12.24,0.156,0.3453,0.6346,0.0323,0.0655,1.2201,0.1453,0.5944,0.5989,0.0339,0.0687,0.855,1.7103,0.1557,0.2895,0.0356,0.077,0.855,1.71,0.1425,0.3636,0.0356,0.0713,0.8558,2.9738,0.1425,0.3231,0.0356,0.0761,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.0101,7.2289,13.344,0.5004,26.688,1.0008,2.3031,0.2502,1.3392,0.2232,0.3348,0.6696,0.0646,0.1378
2018-11-10 20:37:56,0.013,0.1245,0.1175,0.2366,0.4826,0.0294,0.0588,0.1514,0.2529,0.5961,0.031,0.0617,1.1659,0.1663,0.3229,0.5877,0.0346,0.0716,1.1659,0.1299,0.2591,0.5847,0.0324,0.0665,0.4358,0.8425,1.656,0.207,13.2,0.495,0.99,0.2099,0.904,1.368,0.384,0.684,0.2503,1.7261,0.168,0.4057,0.9562,0.6199,1.023,2.046,0.2559,1.4976,0.2179,0.4566,0.921,0.0468,1.6009,0.0977,0.0175,0.0087,0.013,0.035,0.49,0.098,0.0245,0.124,0.0308,0.0067,0.0621,0.6477,1.0793,0.1708,0.3268,0.0399,0.0655,0.8253,1.6323,0.1731,0.3716,0.0348,0.0748,1.21,1.6162,0.136,0.2721,0.034,0.0662,1.1012,1.6587,0.1743,0.2765,0.034,0.0834,4.32,2.16,0.4092,7.3948,1.2033,4.8525,0.1616,0.3622,0.6144,0.0323,0.0657,1.2211,0.1481,0.2992,1.1648,0.0339,0.0679,0.855,1.7103,0.1533,0.4267,0.0356,0.0713,1.6901,1.71,0.1425,0.3535,0.0356,0.0713,3.445,1.7172,0.1425,0.3888,0.0356,0.0789,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.0007,4.0014,13.344,0.5004,26.688,1.0008,2.2672,0.2502,1.3392,0.2232,0.5473,0.6696,0.0586,0.1192
2018-11-10 21:50:21,0.014,0.0775,0.1175,0.236,0.4791,0.0294,0.0588,0.1316,0.2709,0.5749,0.0308,0.0636,1.1668,0.1494,0.3097,0.5873,0.0343,0.0694,1.1659,0.2169,0.3212,0.5838,0.0325,0.0708,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2393,0.8396,4.56,0.3736,0.684,0.2336,1.32,0.1676,0.471,0.9284,0.62,1.023,2.046,0.2559,1.4976,0.2187,0.5084,0.8857,0.0468,1.6737,0.1067,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.138,0.0315,0.0067,0.0646,0.8339,1.0584,0.1747,0.359,0.0401,0.068,0.8162,1.6323,0.1581,0.3409,0.0342,0.0737,1.2371,1.6323,0.1348,0.2701,0.0325,0.068,0.8363,1.6687,0.1569,0.3116,0.0364,0.0739,4.32,2.16,0.4092,9.2385,1.2037,4.115,0.1559,0.3114,0.6273,0.0323,0.0677,1.2093,0.1414,0.3654,0.6453,0.0339,0.0729,0.855,1.7103,0.1445,0.285,0.0358,0.0838,1.6935,1.71,0.1425,0.3528,0.0356,0.0713,0.855,2.8547,0.144,0.3011,0.0356,0.0763,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0255,0.0125,0.0031,0.0016,0.0063,0.0501,2.0007,4.0014,13.344,0.5004,25.1941,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.71,0.0609,0.1442
2018-11-10 22:55:35,0.0137,0.101,0.1178,0.2367,0.4769,0.0294,0.0588,0.1234,0.2535,0.5577,0.0309,0.0617,1.1668,0.1463,0.2924,0.583,0.0342,0.0717,1.1659,0.1412,0.2591,0.6033,0.0324,0.0685,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2809,0.78,1.368,0.3847,0.684,0.259,1.6866,0.165,0.33,0.9035,0.5115,1.023,2.046,0.2559,4.992,0.2014,0.4455,0.9027,0.0468,1.7337,0.1033,0.0175,0.0087,0.0044,0.035,0.049,0.098,0.0245,0.1241,0.0317,0.0067,0.0619,0.6659,1.0613,0.1507,0.359,0.0403,0.0681,0.8162,1.6323,0.1854,0.348,0.0345,0.0931,1.1957,1.561,0.1341,0.2659,0.0328,0.0647,0.8662,1.6658,0.2237,0.3533,0.035,0.0693,4.32,2.16,0.2833,7.4825,1.2045,3.8341,0.1554,0.3107,0.6378,0.0323,0.0655,1.2201,0.1665,0.3579,0.6545,0.0339,0.069,0.855,1.7103,0.1425,0.3428,0.0356,0.1218,1.6901,1.71,0.1425,0.3399,0.0356,0.0713,0.855,2.775,0.1439,0.3216,0.0356,0.0798,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0271,0.0125,0.0031,0.0016,0.0074,0.0501,2.0007,4.0014,13.344,0.5004,25.8579,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7435,0.0649,0.1379
2018-11-11 00:00:22,0.0138,0.1213,0.1175,0.2363,0.477,0.0294,0.0588,0.1518,0.2892,0.5669,0.0308,0.0638,1.1661,0.1303,0.2938,0.5983,0.0347,0.0711,1.1659,0.136,0.2591,0.5843,0.0324,0.0663,0.414,0.828,1.656,0.207,13.2,0.495,3.3,0.2104,0.8176,4.56,0.3827,0.684,0.2489,1.6398,0.165,0.33,0.66,0.5115,1.023,2.046,0.2559,1.6134,0.1946,0.5657,0.8934,0.0468,1.7787,0.1052,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.1237,0.0318,0.0067,0.062,0.7469,1.1762,0.1564,0.2805,0.0324,0.0648,0.8253,1.6323,0.1589,0.371,0.0358,0.0737,0.8162,1.5948,0.1298,0.2667,0.034,0.0666,1.1019,1.663,0.1742,0.2836,0.0342,0.0698,14.4,7.2,0.2758,9.1978,1.201,4.8397,0.1761,0.3607,1.1822,0.0323,0.072,1.2123,0.1586,0.2911,0.555,0.0339,0.0731,0.8894,1.7103,0.1478,0.3635,0.0356,0.0772,0.945,1.71,0.1425,0.285,0.0356,0.0713,3.445,1.71,0.1442,0.3882,0.0356,0.0735,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0271,0.0127,0.0031,0.0016,0.0073,0.0501,2.0861,4.0014,13.344,0.5004,26.688,1.0031,2.3532,0.2502,1.3392,0.2232,0.3348,0.7112,0.0587,0.1545
2018-11-11 01:05:10,0.0138,0.1118,0.1176,0.2365,0.4828,0.0294,0.0588,0.152,0.32,0.5609,0.0308,0.0622,1.1662,0.1492,0.2708,0.5878,0.0343,0.0696,1.1659,0.1297,0.2591,0.5857,0.0324,0.0709,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2281,0.899,1.368,0.378,0.684,0.2333,1.6189,0.1653,0.4111,0.66,0.5115,1.023,2.046,0.2559,1.6159,0.2009,0.462,0.9896,0.0468,1.4976,0.0976,0.0175,0.0087,0.0131,0.035,0.49,0.098,0.0245,0.1238,0.0308,0.0067,0.0646,0.841,1.0607,0.1326,0.3091,0.0324,0.0648,0.8162,1.6323,0.1634,0.3774,0.0348,0.0748,1.1633,1.5601,0.1334,0.2515,0.0332,0.0668,0.8358,1.6621,0.158,0.2764,0.0365,0.0714,4.32,7.2,0.2787,24.48,1.1987,4.1495,0.1617,0.3507,0.6166,0.0323,0.0677,1.2093,0.1469,0.3207,1.1648,0.0339,0.0686,0.8925,1.7103,0.1561,0.289,0.0356,0.0827,1.5879,1.71,0.1425,0.285,0.0356,0.0713,0.857,6.89,0.1428,0.3361,0.0356,0.079,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0255,0.0126,0.0031,0.0016,0.0063,0.0501,2.091,4.0014,13.344,0.5004,26.688,1.0058,2.3473,0.2502,1.3392,0.2232,0.5701,0.7101,0.061,0.1187
2018-11-11 09:34:07,0.0141,0.0975,0.1176,0.2359,0.4793,0.0294,0.0588,0.1234,0.2894,0.5729,0.0308,0.064,1.1661,0.1655,0.295,0.5877,0.0344,0.0718,1.1659,0.2165,0.3205,0.583,0.0324,0.0648,0.414,0.828,1.656,0.207,13.2,0.495,0.99,0.2408,0.8383,4.56,0.3731,0.684,0.2539,1.32,0.165,0.473,0.8784,0.5115,1.023,2.046,0.2559,1.6144,0.1945,0.4581,0.9202,0.156,4.992,0.0978,0.0175,0.0087,0.013,0.035,0.049,0.098,0.0245,0.1239,0.0308,0.0067,0.0648,0.6477,1.0816,0.1497,0.325,0.0324,0.0653,0.8254,1.6323,0.1728,0.3428,0.0359,0.0836,1.198,1.6159,0.1351,0.265,0.0317,0.0645,0.8703,1.6651,0.1676,0.3113,0.0343,0.0734,4.32,2.16,0.2801,7.5815,1.2018,3.8759,0.1558,0.3295,0.6276,0.0323,0.0721,1.2211,0.1663,0.6013,0.6545,0.0339,0.0732,0.8927,1.7103,0.1532,0.3635,0.0356,0.0713,1.6513,1.6814,0.1425,0.285,0.0356,0.0713,0.8559,6.89,0.1427,0.2986,0.0356,0.0737,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0275,0.0125,0.0031,0.0016,0.0063,0.0501,2.0101,7.0542,13.344,0.5004,26.688,1.0055,2.2768,0.2502,1.3392,0.2232,0.5856,0.7429,0.0653,0.1381
2018-11-11 19:54:56,0.0135,0.0797,0.1175,0.2366,0.4766,0.0294,0.0588,0.1234,0.2788,0.5585,0.0308,0.0617,1.1659,0.1302,0.3221,0.5978,0.0325,0.0648,1.1659,0.1353,0.3198,0.583,0.0325,0.0662,0.4339,0.8357,1.656,0.207,13.2,0.495,0.99,0.2819,0.8185,1.368,0.3852,0.684,0.2463,1.32,0.165,0.4682,0.66,0.6204,1.023,2.046,0.2559,1.5954,0.2156,0.5063,0.904,0.0468,1.4976,0.1068,0.0175,0.0087,0.0128,0.035,0.0491,0.098,0.0245,0.1381,0.0315,0.0067,0.062,0.7482,1.0605,0.1744,0.3268,0.0324,0.065,0.8162,1.6323,0.1591,0.3705,0.0348,0.074,1.159,1.6076,0.1324,0.268,0.0318,0.0665,1.1054,1.6323,0.2207,0.3519,0.034,0.0829,4.32,7.2,0.2764,9.2574,1.2076,4.1735,0.1618,0.3295,0.6167,0.0323,0.0657,1.3242,0.1411,0.3653,0.6453,0.0339,0.0685,0.8946,1.7103,0.1448,0.3428,0.0358,0.1205,1.6442,1.71,0.1425,0.285,0.0356,0.0713,0.855,1.71,0.144,0.3234,0.0356,0.0802,0.0021,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.0929,6.8301,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.3348,0.7084,0.0612,0.1443
2018-11-11 20:59:44,0.0141,0.1156,0.1175,0.2368,0.4776,0.0294,0.0588,0.1319,0.2532,0.598,0.0308,0.0617,1.1659,0.1465,0.3111,0.5882,0.0324,0.0713,1.1659,0.1305,0.3202,0.583,0.0324,0.071,0.4323,0.8318,1.656,0.207,13.2,0.495,0.99,0.2421,0.8373,4.56,0.3725,0.684,0.2336,1.5692,0.165,0.3947,0.8784,0.6222,1.023,2.046,0.2559,1.4976,0.2206,0.4629,0.9866,0.0468,1.4976,0.1053,0.0175,0.0087,0.0044,0.035,0.049,0.98,0.0245,0.124,0.0319,0.0067,0.0621,0.6672,1.0603,0.1722,0.2896,0.0324,0.068,0.8162,1.6323,0.1849,0.3502,0.0342,0.0931,1.1315,1.5167,0.1297,0.2581,0.0314,0.0642,0.835,1.6323,0.1556,0.2837,0.0351,0.0726,4.32,2.16,0.4046,7.344,1.1947,4.8285,0.1756,0.3507,0.6325,0.0323,0.0723,1.2882,0.1574,0.2908,0.6805,0.0342,0.0693,0.855,1.7103,0.148,0.289,0.0359,0.0769,0.9737,1.71,0.1425,0.3309,0.0356,0.0701,3.445,2.8811,0.1425,0.3252,0.0356,0.0765,0.002,0.1114,0.0278,0.0139,0.0035,0.0069,0.0557,0.1002,0.0251,0.0125,0.0031,0.0016,0.0063,0.0501,2.1072,6.5718,13.344,0.5004,26.688,1.0008,2.0016,0.2502,1.3392,0.2232,0.606,0.7399,0.0588,0.1386
